icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timestamp
400b84,BAW85GA ,United Kingdom,1750795651,1750795651,4.4399,50.9388,11582.4,False,206.63,301.36,-0.33,,12024.36,6616,False,0,2025-06-24T20:07:32
4072dc,EXS83J  ,United Kingdom,1750795650,1750795651,4.3205,50.7993,11582.4,False,209.68,299.71,0.0,,12039.6,3117,False,0,2025-06-24T20:07:32
4d23b6,ANE2380 ,Malta,1750795650,1750795650,-4.5024,36.6794,,True,16.98,312.19,,,,6556,True,0,2025-06-24T20:07:32
717cd1,KNE620  ,Saudi Arabia,1750795651,1750795651,21.3409,39.0401,10058.4,False,235.15,152.65,0.0,,10599.42,,False,0,2025-06-24T20:07:32
4d23ed,VJT789G ,Malta,1750795649,1750795649,22.6583,46.4183,12489.18,False,273.53,146.82,0.0,,13007.34,5616,False,0,2025-06-24T20:07:32
4d23f9,RYR56ER ,Malta,1750795650,1750795650,-2.8599,40.9515,10972.8,False,246.32,342.25,0.0,,11521.44,4555,False,0,2025-06-24T20:07:32
4d23f8,RYR71ZH ,Malta,1750795651,1750795651,1.0431,40.5777,11277.6,False,221.75,227.54,0.0,,11910.06,1162,False,0,2025-06-24T20:07:32
4d23eb,EWG1Z   ,Malta,1750795651,1750795651,4.7058,49.2972,9761.22,False,253.16,72.38,-1.3,,10233.66,1000,False,0,2025-06-24T20:07:32
300640,ILMBD   ,Italy,1750795543,1750795548,10.0366,45.8096,906.78,False,36.96,325.2,0.0,,1013.46,4604,False,0,2025-06-24T20:07:32
4d23fb,RYR11HB ,Malta,1750795651,1750795651,8.7669,54.0857,11887.2,False,250.04,49.76,0.0,,12169.14,5546,False,0,2025-06-24T20:07:32
4d23fc,RYR809N ,Malta,1750795650,1750795650,-8.0472,41.9151,11277.6,False,220.85,194.3,0.0,,11650.98,1155,False,0,2025-06-24T20:07:32
4d23fd,RYR8DF  ,Malta,1750795651,1750795651,10.1464,50.3184,11582.4,False,199.64,304.71,0.0,,12009.12,3116,False,0,2025-06-24T20:07:32
4caf82,SAS1818 ,Ireland,1750795650,1750795650,0.7891,47.3256,10980.42,False,239.14,15.47,0.0,,11506.2,2325,False,0,2025-06-24T20:07:32
4caf95,SAS187  ,Ireland,1750795650,1750795650,17.2594,59.3701,6408.42,False,201.67,216.29,12.03,,6339.84,,False,0,2025-06-24T20:07:32
4d23e8,TKJ16J  ,Malta,1750795473,1750795473,29.2792,40.8763,205.74,False,75.47,64.13,-4.23,,274.32,5177,False,0,2025-06-24T20:07:32
4d23e9,TKJ76Q  ,Malta,1750795651,1750795651,29.2333,40.8593,426.72,False,74.54,63.79,-4.23,,487.68,5616,False,0,2025-06-24T20:07:32
4caf7e,SAS45T  ,Ireland,1750795651,1750795651,15.5247,56.8691,11269.98,False,251.42,50.48,0.0,,11346.18,2502,False,0,2025-06-24T20:07:32
4072c8,EZY87LR ,United Kingdom,1750795651,1750795651,-3.0475,55.4985,4541.52,False,161.22,346.72,-8.13,,4625.34,2103,False,0,2025-06-24T20:07:32
406279,CFE36Y  ,United Kingdom,1750795651,1750795651,0.1752,51.5014,739.14,False,60.24,272.45,-5.85,,792.48,7525,False,0,2025-06-24T20:07:32
4cadbe,RYR85ZQ ,Ireland,1750795651,1750795651,20.415,39.963,10972.8,False,237.59,316.14,0.0,,11544.3,2302,False,0,2025-06-24T20:07:32
4cadbf,RYR87SV ,Ireland,1750795650,1750795651,-3.2668,47.339,11887.2,False,211.51,178.47,0.33,,12382.5,5202,False,0,2025-06-24T20:07:32
4cadbc,RYR15VF ,Ireland,1750795651,1750795651,3.0505,49.3606,9204.96,False,220.01,201.83,7.48,,9639.3,1000,False,0,2025-06-24T20:07:32
4cadc1,RYR2014 ,Ireland,1750795650,1750795650,-3.0399,40.3042,2430.78,False,123.92,240.67,0.33,,2621.28,1000,False,0,2025-06-24T20:07:32
4cadc2,RYR78SM ,Ireland,1750795651,1750795651,0.4683,50.2285,11277.6,False,237.49,143.9,0.0,,11750.04,0510,False,0,2025-06-24T20:07:32
4cadc4,RYR4LD  ,Ireland,1750795651,1750795651,0.1323,38.4963,5006.34,False,187.62,67.94,10.08,,5364.48,6325,False,0,2025-06-24T20:07:32
3988f4,SAMU80  ,France,1750795506,1750795506,1.8763,50.2231,358.14,False,56.81,324.58,0.33,,411.48,,False,0,2025-06-24T20:07:32
34608e,IBE07DP ,Spain,1750795650,1750795650,13.677,47.8941,9304.02,False,255.7,89.31,-5.2,,9776.46,1000,False,0,2025-06-24T20:07:32
4cadd9,SAS534  ,Ireland,1750795651,1750795651,-0.5075,51.4655,434.34,False,87.04,276.79,7.15,,480.06,1450,False,0,2025-06-24T20:07:32
424bdc,MCUZU   ,United Kingdom,1750795538,1750795612,-1.3589,50.9528,,True,0.0,289.69,,,,0347,False,0,2025-06-24T20:07:32
346091,VLG4QP  ,Spain,1750795642,1750795647,-9.1388,38.7644,,True,0.0,168.75,,,,,False,0,2025-06-24T20:07:32
44a831,JAF5KJ  ,Belgium,1750795651,1750795651,9.8438,48.1008,11574.78,False,211.64,320.62,0.0,,12077.7,1000,False,0,2025-06-24T20:07:32
4cada7,ITY1177 ,Ireland,1750795650,1750795650,9.4718,45.3996,2987.04,False,157.94,142.94,10.4,,3200.4,1000,False,0,2025-06-24T20:07:32
4cada3,RYR3VJ  ,Ireland,1750795379,1750795379,2.074,41.3006,,True,0.0,28.12,,,,2040,False,0,2025-06-24T20:07:32
4cadc0,RYR71TQ ,Ireland,1750795651,1750795651,7.22,43.8914,11277.6,False,226.78,228.86,0.0,,11871.96,0675,False,0,2025-06-24T20:07:32
346082,AEA7319 ,Spain,1750795651,1750795651,-7.3607,41.9859,9075.42,False,178.83,126.34,5.85,,9395.46,3433,False,0,2025-06-24T20:07:32
44a82c,JAF9FL  ,Belgium,1750795549,1750795552,4.4896,50.9014,,True,0.0,154.69,,,,1000,False,0,2025-06-24T20:07:32
4cadb8,RYR30HC ,Ireland,1750795650,1750795650,-5.8985,53.4185,1333.5,False,103.38,241.14,-3.58,,1379.22,3562,False,0,2025-06-24T20:07:32
4cadb9,RYR82YA ,Ireland,1750795651,1750795651,-0.7628,44.8731,11582.4,False,242.08,357.2,0.33,,12138.66,2333,False,0,2025-06-24T20:07:32
4cadb7,RYR656  ,Ireland,1750795651,1750795651,-4.2282,36.8028,2964.18,False,173.05,25.35,11.38,,3185.16,4631,False,0,2025-06-24T20:07:32
3c7a41,CFG2362 ,Germany,1750795650,1750795651,23.5917,45.487,10668.0,False,270.34,116.08,0.0,,11170.92,7654,False,0,2025-06-24T20:07:32
406229,EZY134Z ,United Kingdom,1750795651,1750795651,-3.046,56.0267,1242.06,False,94.1,333.01,-7.15,,1249.68,7647,False,0,2025-06-24T20:07:32
4cadfd,RYR82EQ ,Ireland,1750795650,1750795650,6.3183,47.3233,11582.4,False,230.19,2.56,0.0,,12115.8,5356,False,0,2025-06-24T20:07:32
4bd159,CAI8BR  ,Turkey,1750795651,1750795651,25.7376,39.3379,11277.6,False,241.03,132.58,0.0,,11871.96,7652,False,0,2025-06-24T20:07:32
40753c,EXS4YH  ,United Kingdom,1750795651,1750795651,27.5265,37.3745,7863.84,False,225.96,337.23,7.15,,8290.56,,False,0,2025-06-24T20:07:32
40753d,TOM1VE  ,United Kingdom,1750795651,1750795651,23.2637,42.4896,10668.0,False,248.29,145.55,-0.33,,11224.26,2753,False,0,2025-06-24T20:07:32
4bd156,CAI7TB  ,Turkey,1750795650,1750795651,24.6732,40.6321,10668.0,False,235.03,142.2,0.0,,11209.02,5501,False,0,2025-06-24T20:07:32
347394,AYR55B  ,Spain,1750795450,1750795455,-6.0478,36.7698,114.3,False,44.33,201.8,-2.93,,190.5,3446,False,0,2025-06-24T20:07:32
34604b,ANE52RB ,Spain,1750795651,1750795651,-1.4604,40.6474,8214.36,False,218.5,253.87,-11.38,,8702.04,1000,False,0,2025-06-24T20:07:32
44a826,JAF3408 ,Belgium,1750795651,1750795651,3.0089,49.9292,6705.6,False,210.74,26.69,0.0,,7033.26,5571,False,0,2025-06-24T20:07:32
4cadf0,RYR46AA ,Ireland,1750795651,1750795651,-6.8901,41.9763,10972.8,False,257.29,15.9,0.0,,11369.04,5230,False,0,2025-06-24T20:07:32
407534,BAW672  ,United Kingdom,1750795651,1750795651,15.9707,47.0334,11285.22,False,254.47,117.19,0.0,,11811.0,4616,False,0,2025-06-24T20:07:32
4cadf2,RYR287Q ,Ireland,1750795321,1750795650,19.9622,54.8218,11590.02,False,27.16,294.62,-0.33,,10629.9,6005,False,0,2025-06-24T20:07:32
407537,BAW8CF  ,United Kingdom,1750795650,1750795651,7.1531,46.0074,11582.4,False,215.04,323.27,0.0,,12161.52,5731,False,0,2025-06-24T20:07:32
407535,BAW5DW  ,United Kingdom,1750795651,1750795651,-1.8211,50.481,9220.2,False,226.91,214.84,8.45,,9646.92,2254,False,0,2025-06-24T20:07:32
407536,BAW352  ,United Kingdom,1750795651,1750795652,1.0376,49.4798,11887.2,False,234.57,146.45,-0.33,,12382.5,6331,False,0,2025-06-24T20:07:32
4caddb,SAS76H  ,Ireland,1750795650,1750795650,12.8561,58.9823,11887.2,False,250.21,66.49,-0.33,,11948.16,1412,False,0,2025-06-24T20:07:32
3e0a33,BPOBER  ,Germany,1750795546,1750795546,13.5768,52.6018,106.68,False,5.66,270.0,-0.65,,137.16,0036,False,0,2025-06-24T20:07:32
39c5a1,CRL772  ,France,1750795650,1750795650,5.2714,46.4162,8328.66,False,254.57,104.99,1.95,,8816.34,7642,False,0,2025-06-24T20:07:32
4cade7,RYR2PN  ,Ireland,1750795621,1750795630,-0.3459,51.8785,182.88,False,66.15,254.67,-3.58,,251.46,6001,False,0,2025-06-24T20:07:32
4cade9,ITY1702 ,Ireland,1750795651,1750795651,10.2175,43.9176,9006.84,False,240.84,331.14,-4.88,,9563.1,1000,False,0,2025-06-24T20:07:32
4cade4,RYR6FE  ,Ireland,1750795651,1750795651,0.9564,45.6089,11582.4,False,233.86,352.8,-0.33,,12146.28,1476,False,0,2025-06-24T20:07:32
4cade5,RYR5SP  ,Ireland,1750795651,1750795651,11.0808,45.2773,6583.68,False,191.42,243.85,8.13,,6995.16,0251,False,0,2025-06-24T20:07:32
346047,VLG6368 ,Spain,1750795582,1750795582,-5.8776,37.4199,,True,7.2,90.0,,,,,False,0,2025-06-24T20:07:32
4cadef,RYR652R ,Ireland,1750795651,1750795651,-1.5742,47.1695,10675.62,False,218.64,216.87,0.0,,11186.16,7630,False,0,2025-06-24T20:07:32
4cadf9,RYR21XV ,Ireland,1750795590,1750795590,-3.5658,40.4708,,True,8.75,337.5,,,,,False,0,2025-06-24T20:07:32
4cadf4,RYR121G ,Ireland,1750795650,1750795650,12.8366,37.5493,10363.2,False,230.58,323.44,-0.33,,10965.18,,False,0,2025-06-24T20:07:32
4cadf5,RYR72BA ,Ireland,1750795651,1750795651,12.6865,44.6829,11582.4,False,222.99,315.09,0.0,,12169.14,2053,False,0,2025-06-24T20:07:32
40757f,EZY26PE ,United Kingdom,1750795651,1750795651,4.1009,45.1769,11269.98,False,238.29,134.21,0.33,,11856.72,6335,False,0,2025-06-24T20:07:32
40756f,EZY68AQ ,United Kingdom,1750795651,1750795651,-3.9217,40.6792,11582.4,False,273.12,4.86,0.0,,12131.04,4533,False,0,2025-06-24T20:07:32
40756b,EZY63LZ ,United Kingdom,1750795650,1750795650,-6.5719,42.7492,11582.4,False,252.36,15.37,-0.33,,12016.74,7757,False,0,2025-06-24T20:07:32
347344,IBE08AA ,Spain,1750795651,1750795652,1.9765,39.6957,11277.6,False,219.65,264.49,0.0,,11925.3,6622,False,0,2025-06-24T20:07:32
407575,EZY84ET ,United Kingdom,1750795650,1750795650,-3.5386,39.037,10843.26,False,253.86,4.42,5.85,,11399.52,4505,False,0,2025-06-24T20:07:32
407573,EZY63WY ,United Kingdom,1750795650,1750795650,10.5088,46.2958,10965.18,False,211.08,299.81,0.33,,11536.68,2062,False,0,2025-06-24T20:07:32
407574,EZY82UB ,United Kingdom,1750795651,1750795651,9.6903,55.8011,9913.62,False,276.28,90.75,-19.83,,10096.5,6027,False,0,2025-06-24T20:07:32
40622b,EZY63XQ ,United Kingdom,1750795650,1750795650,-0.7787,44.7846,975.36,False,83.25,234.05,8.13,,1082.04,,False,0,2025-06-24T20:07:32
407567,EZY12HR ,United Kingdom,1750795651,1750795651,27.0161,36.5381,7071.36,False,201.69,320.38,10.73,,7475.22,,False,0,2025-06-24T20:07:32
407568,EZY16HA ,United Kingdom,1750795651,1750795651,27.3828,42.4703,800.1,False,84.03,45.25,-4.55,,891.54,1146,False,0,2025-06-24T20:07:32
400be5,EFW7SN  ,United Kingdom,1750795650,1750795651,13.7833,46.6289,10972.8,False,215.77,307.44,0.0,,11521.44,7225,False,0,2025-06-24T20:07:32
4cae00,RYR40FP ,Ireland,1750795651,1750795651,-4.0648,37.0506,4541.52,False,202.89,17.56,9.75,,4846.32,4635,False,0,2025-06-24T20:07:32
4cae11,ITY4LI  ,Ireland,1750795651,1750795651,10.994,43.934,10668.0,False,228.24,154.07,0.0,,11254.74,6454,False,0,2025-06-24T20:07:32
4cae49,RYR5687 ,Ireland,1750795650,1750795650,2.1332,51.1095,10058.4,False,239.77,102.52,0.0,,10477.5,2214,False,0,2025-06-24T20:07:32
4d22b0,RYR33PW ,Malta,1750795650,1750795650,15.1282,45.0824,8092.44,False,228.51,50.76,-14.31,,8602.98,1000,False,0,2025-06-24T20:07:32
4d22b1,RYR6EC  ,Malta,1750795651,1750795651,13.0362,45.3895,9144.0,False,231.17,55.43,0.65,,9685.02,1000,False,0,2025-06-24T20:07:32
4cae52,RYR7304 ,Ireland,1750795650,1750795651,2.153,41.1886,10058.4,False,210.9,174.4,0.0,,10645.14,2014,False,0,2025-06-24T20:07:32
4cae55,RYR2LT  ,Ireland,1750795651,1750795651,0.4246,42.3351,11277.6,False,220.91,192.64,-0.33,,11887.2,1133,False,0,2025-06-24T20:07:32
4cae25,BCS4VA  ,Ireland,1750795651,1750795651,14.5062,57.178,9753.6,False,234.62,197.48,0.0,,9784.08,7672,False,0,2025-06-24T20:07:32
4cae26,BCS6VC  ,Ireland,1750795651,1750795651,9.2038,48.6891,,True,9.77,73.12,,,,5012,False,0,2025-06-24T20:07:32
300781,DLA6NJ  ,Italy,1750795651,1750795651,11.1835,45.1219,3695.7,False,168.09,176.14,-8.78,,3970.02,1000,False,0,2025-06-24T20:07:32
4cae85,TOM1CG  ,Ireland,1750795650,1750795650,29.8995,35.2614,10363.2,False,228.42,306.48,0.0,,10988.04,,False,0,2025-06-24T20:07:32
4cae83,TOM9DW  ,Ireland,1750795650,1750795650,22.3435,39.3175,11277.6,False,235.02,138.28,0.0,,11849.1,,False,0,2025-06-24T20:07:32
4cae84,TOM257  ,Ireland,1750795651,1750795651,24.1891,40.0698,10972.8,False,236.45,315.0,0.0,,11536.68,3225,False,0,2025-06-24T20:07:32
4d22ca,RYR28GF ,Malta,1750795650,1750795651,5.5108,44.3306,11887.2,False,229.66,195.59,0.33,,12512.04,0130,False,0,2025-06-24T20:07:32
4cae6d,RYR35MN ,Ireland,1750795651,1750795651,7.1424,49.6208,11582.4,False,213.91,278.71,0.0,,12062.46,1000,False,0,2025-06-24T20:07:32
4cae8d,RYR3471 ,Ireland,1750795444,1750795450,-0.5877,38.2863,99.06,False,72.75,100.59,-3.25,,167.64,6311,False,0,2025-06-24T20:07:32
4cae97,RYR8JE  ,Ireland,1750795651,1750795651,-3.8965,46.6504,11582.4,False,254.75,1.62,0.0,,12092.94,7466,False,0,2025-06-24T20:07:32
4cae92,RYR3ZX  ,Ireland,1750795650,1750795651,12.7643,48.3476,11582.4,False,225.5,191.85,0.33,,12085.32,1144,False,0,2025-06-24T20:07:32
4073a1,EZY51RP ,United Kingdom,1750795650,1750795651,-0.1624,52.1436,2148.84,False,126.22,176.96,-6.5,,2240.28,1553,False,0,2025-06-24T20:07:32
4cae94,RYR57WQ ,Ireland,1750795650,1750795651,9.5878,52.2752,11582.4,False,201.44,264.87,0.0,,11932.92,1332,False,0,2025-06-24T20:07:32
4cae95,RYR79SJ ,Ireland,1750795651,1750795651,10.0201,45.3742,1813.56,False,125.43,342.09,0.0,,1965.96,2557,False,0,2025-06-24T20:07:32
424c0d,MANTA   ,United Kingdom,1750795651,1750795651,3.2306,48.5689,12192.0,False,252.18,332.55,0.0,,12679.68,6753,False,0,2025-06-24T20:07:32
4cae90,RYR884H ,Ireland,1750795651,1750795651,0.5937,43.1054,11277.6,False,215.94,187.67,-0.33,,11879.58,2034,False,0,2025-06-24T20:07:32
4cae7d,TOM5TN  ,Ireland,1750795650,1750795650,7.6418,49.4392,11582.4,False,213.96,308.16,0.0,,12062.46,0603,False,0,2025-06-24T20:07:32
4073a0,EZY69MW ,United Kingdom,1750795651,1750795651,-6.8923,38.3482,10660.38,False,218.48,145.26,-0.65,,11117.58,4640,False,0,2025-06-24T20:07:32
86e3ec,JAL408  ,Japan,1750795399,1750795650,26.3673,44.9407,10660.38,False,274.68,124.32,0.0,,11155.68,7712,False,0,2025-06-24T20:07:32
4d22ae,RYR6AJ  ,Malta,1750795648,1750795650,16.5541,48.1202,,True,0.0,295.31,,,,4151,False,0,2025-06-24T20:07:32
4d22af,RYR42JH ,Malta,1750795651,1750795651,13.052,47.3025,10050.78,False,230.61,127.84,0.0,,10568.94,1000,False,0,2025-06-24T20:07:32
4d22ab,KMM421  ,Malta,1750795651,1750795651,12.2415,38.3514,11269.98,False,242.25,168.24,0.0,,11917.68,0114,False,0,2025-06-24T20:07:32
4cae67,RYR93GR ,Ireland,1750795651,1750795651,11.4011,39.1485,10363.2,False,235.22,323.81,0.0,,10972.8,,False,0,2025-06-24T20:07:32
4cae68,RYR36FR ,Ireland,1750795651,1750795651,8.6127,46.1824,11277.6,False,238.9,155.04,0.65,,11841.48,6452,False,0,2025-06-24T20:07:32
300738,DLA4AC  ,Italy,1750795644,1750795647,11.7981,48.3481,,True,7.46,84.38,,,,1000,False,0,2025-06-24T20:07:32
4cae63,RYR75FC ,Ireland,1750795650,1750795650,0.9542,41.698,10363.2,False,234.12,24.54,0.0,,10957.56,1054,False,0,2025-06-24T20:07:32
4cae65,RYR5RV  ,Ireland,1750795651,1750795651,-6.6844,42.7302,12496.8,False,223.59,203.03,0.0,,12969.24,5265,False,0,2025-06-24T20:07:32
4cae66,RYR52BK ,Ireland,1750795651,1750795651,22.8778,42.8491,11277.6,False,242.44,144.15,0.0,,11864.34,6452,False,0,2025-06-24T20:07:32
4cae60,RYR4VR  ,Ireland,1750795651,1750795652,18.5222,46.9764,10363.2,False,207.72,318.41,0.33,,10858.5,6452,False,0,2025-06-24T20:07:32
4d22b7,RYR63CL ,Malta,1750795515,1750795515,13.1041,38.182,,True,5.14,278.44,,,,,False,0,2025-06-24T20:07:32
4d22b8,RYR7DK  ,Malta,1750795650,1750795651,16.9955,49.1286,7620.0,False,214.45,199.48,-5.2,,7970.52,1000,False,0,2025-06-24T20:07:32
4d22b9,RYR28PH ,Malta,1750795651,1750795651,10.0658,44.4711,11269.98,False,215.72,224.52,0.0,,11879.58,1000,False,0,2025-06-24T20:07:32
4d22b3,RYR828R ,Malta,1750795651,1750795651,5.728,45.516,10972.8,False,242.58,57.12,0.0,,11551.92,1000,False,0,2025-06-24T20:07:32
4d22b4,RYR14UJ ,Malta,1750795651,1750795651,16.031,47.1708,6545.58,False,189.86,1.09,-9.1,,6934.2,1000,False,0,2025-06-24T20:07:32
4d22b5,RYR33SL ,Malta,1750795651,1750795651,13.9232,47.8869,8915.4,False,252.64,88.83,-5.2,,9380.22,1000,False,0,2025-06-24T20:07:32
4cae4b,RYR84SJ ,Ireland,1750795651,1750795651,-0.5181,46.1325,11582.4,False,239.01,350.33,-0.33,,12123.42,5507,False,0,2025-06-24T20:07:32
4d22bd,RYR54PW ,Malta,1750795651,1750795651,11.4101,54.6421,8100.06,False,208.9,215.88,7.15,,8267.7,0742,False,0,2025-06-24T20:07:32
4cae75,SAS584  ,Ireland,1750795649,1750795651,-1.7554,42.1532,10355.58,False,248.38,53.68,-0.33,,10896.6,4514,False,0,2025-06-24T20:07:32
4d22c3,RYR91JJ ,Malta,1750795592,1750795605,16.558,48.1194,7589.52,True,0.0,295.31,,,,1000,False,0,2025-06-24T20:07:32
4d22c4,RYR4TV  ,Malta,1750795651,1750795651,3.0018,39.4676,4960.62,False,203.14,66.1,12.03,,5341.62,1000,False,0,2025-06-24T20:07:32
4d22c6,RYR5    ,Malta,1750795651,1750795651,7.7341,49.3582,11277.6,False,253.0,122.88,0.0,,11757.66,1000,False,0,2025-06-24T20:07:32
c04a7d,NCG01   ,Canada,1750795651,1750795651,3.9041,52.0798,1668.78,False,79.48,338.75,-0.33,,1752.6,7050,False,0,2025-06-24T20:07:32
3472cc,IBE04MZ ,Spain,1750795651,1750795651,-2.8773,40.2988,3261.36,False,131.16,258.69,-5.2,,3512.82,1000,False,0,2025-06-24T20:07:32
4cae9e,RYR32NU ,Ireland,1750795634,1750795636,-0.5909,38.2867,114.3,False,76.12,99.33,-3.25,,182.88,5227,False,0,2025-06-24T20:07:32
3472c4,VLG4MX  ,Spain,1750795651,1750795651,-6.2553,43.1688,9144.0,False,210.51,80.01,-0.65,,9593.58,3427,False,0,2025-06-24T20:07:32
3ceff1,DCSEB   ,Germany,1750795650,1750795651,10.912,50.308,5951.22,False,204.35,202.5,-7.8,,6202.68,1346,False,0,2025-06-24T20:07:32
4cae8e,SAS2932 ,Ireland,1750795651,1750795651,14.0793,53.2765,11871.96,False,229.75,19.49,0.0,,12131.04,7354,False,0,2025-06-24T20:07:32
4cae9f,RYR6TH  ,Ireland,1750795650,1750795650,-7.706,45.5146,11582.4,False,250.17,13.92,-0.65,,12047.22,6203,False,0,2025-06-24T20:07:32
3c56a3,GEC8320 ,Germany,1750795651,1750795651,-0.305,51.7521,6705.6,False,159.69,307.28,-0.33,,6987.54,3450,False,0,2025-06-24T20:07:32
4caca1,ABR6TW  ,Ireland,1750795651,1750795651,17.1033,50.3889,6088.38,False,108.35,265.64,0.0,,6294.12,6107,False,0,2025-06-24T20:07:32
4cacb4,SAS542  ,Ireland,1750795649,1750795649,12.6769,55.6315,160.02,False,60.15,221.19,-3.25,,106.68,1406,False,0,2025-06-24T20:07:32
4d2300,RYR32XH ,Malta,1750795462,1750795462,19.8024,50.0736,,True,1.03,168.75,,,,1172,False,0,2025-06-24T20:07:32
46d0c9,SEH433  ,Greece,1750795650,1750795651,23.7095,38.399,3954.78,False,140.76,169.47,0.0,,4183.38,7052,False,0,2025-06-24T20:07:32
4d2358,HMJ078  ,Malta,1750795623,1750795632,-4.496,36.6802,,True,8.23,222.19,,,,0641,False,0,2025-06-24T20:07:32
3c56ed,EWG29T  ,Germany,1750795651,1750795652,10.6672,53.2821,4777.74,False,116.89,295.55,-6.83,,4922.52,3103,False,0,2025-06-24T20:07:32
4d234b,RYR54GC ,Malta,1750795651,1750795651,12.1077,41.0026,11887.2,False,231.69,172.99,0.0,,12519.66,7046,False,0,2025-06-24T20:07:32
4cacdf,RYR67UU ,Ireland,1750795651,1750795651,3.68,45.4099,9578.34,False,222.39,161.94,-4.88,,10126.98,6353,False,0,2025-06-24T20:07:32
3c56f7,EWG1RV  ,Germany,1750795651,1750795651,6.9923,51.393,922.02,False,86.76,237.35,0.0,,998.22,1000,False,0,2025-06-24T20:07:32
3c56f6,EWG1FK  ,Germany,1750795651,1750795651,9.2145,48.6911,,True,14.4,73.12,,,,5020,False,0,2025-06-24T20:07:32
4d2350,RYR39SD ,Malta,1750795651,1750795651,-3.2443,39.6018,10972.8,False,265.86,22.05,0.0,,11529.06,4546,False,0,2025-06-24T20:07:32
4d2366,ANE37YV ,Malta,1750795643,1750795643,-2.0114,36.8151,1386.84,False,126.08,5.38,-2.28,,1524.0,3460,False,0,2025-06-24T20:07:32
4d2367,ANE2279 ,Malta,1750795651,1750795651,-3.7003,36.1106,4259.58,False,139.11,322.66,0.0,,4579.62,,False,0,2025-06-24T20:07:32
4d2368,RYR40YX ,Malta,1750795651,1750795651,-4.8217,48.4798,11277.6,False,215.71,171.77,0.0,,11765.28,2274,False,0,2025-06-24T20:07:32
4d234d,RYR21SU ,Malta,1750795651,1750795651,9.121,40.5297,10668.0,False,231.96,263.51,0.0,,11269.98,3726,False,0,2025-06-24T20:07:32
4d234e,RYR22DU ,Malta,1750795651,1750795651,2.4556,41.2736,10058.4,False,214.48,166.26,0.0,,10652.76,2021,False,0,2025-06-24T20:07:32
4d234f,RYR1132 ,Malta,1750795651,1750795651,-1.3118,37.5737,7010.4,False,165.27,231.95,0.0,,7475.22,0246,False,0,2025-06-24T20:07:32
4d2332,TVS2803 ,Malta,1750795651,1750795651,12.5261,39.0062,10972.8,False,234.97,11.24,-0.33,,11574.78,,False,0,2025-06-24T20:07:32
4cacbd,SAS28K  ,Ireland,1750795650,1750795651,12.9071,55.7782,998.22,False,86.23,226.21,0.98,,952.5,2526,False,0,2025-06-24T20:07:32
3985a3,AFR6230 ,France,1750795651,1750795651,2.3668,48.2724,4495.8,False,223.53,161.06,18.86,,4785.36,1000,False,0,2025-06-24T20:07:32
4d231c,PGT7LH  ,Malta,1750795468,1750795593,21.7048,44.1953,11277.6,False,245.56,146.71,0.0,,11849.1,7625,True,0,2025-06-24T20:07:32
3985a7,AFR6228 ,France,1750795651,1750795651,3.3262,46.2648,10668.0,False,235.04,163.47,-0.33,,11224.26,1000,False,0,2025-06-24T20:07:32
3985a9,AFR23CP ,France,1750795651,1750795651,-3.9368,44.9489,10675.62,False,203.61,213.77,0.33,,11178.54,7617,False,0,2025-06-24T20:07:32
4cace0,RYR9873 ,Ireland,1750795650,1750795651,8.6762,50.6526,7315.2,False,245.48,172.41,-0.65,,7650.48,2535,False,0,2025-06-24T20:07:32
4d2349,RYR8985 ,Malta,1750795650,1750795651,1.5489,44.3745,6606.54,False,194.04,190.39,-8.78,,7048.5,6320,False,0,2025-06-24T20:07:32
4d2346,RYR8CP  ,Malta,1750795651,1750795651,4.3824,51.3359,7284.72,False,198.82,200.92,6.18,,7597.14,2103,False,0,2025-06-24T20:07:32
4d2340,EWG7FZ  ,Malta,1750795651,1750795651,10.2271,53.7457,967.74,False,85.16,241.89,0.0,,975.36,7435,False,0,2025-06-24T20:07:32
4d2341,BCS1RF  ,Malta,1750795651,1750795651,-6.2563,53.4341,,True,6.43,90.0,,,,,False,0,2025-06-24T20:07:32
3c56aa,GEC8346 ,Germany,1750795651,1750795651,22.6705,43.593,10660.38,False,234.9,116.96,0.0,,11201.4,1726,False,0,2025-06-24T20:07:32
4d2395,KMM539  ,Malta,1750795651,1750795651,15.5198,40.8202,10660.38,False,236.65,190.02,-0.33,,11269.98,7340,False,0,2025-06-24T20:07:32
4d2397,MNS503  ,Malta,1750795651,1750795651,17.6421,36.7191,11277.6,False,245.29,218.53,0.0,,11879.58,2371,False,0,2025-06-24T20:07:32
4d239c,CXI285  ,Malta,1750795651,1750795651,7.2758,50.7789,693.42,False,84.85,317.7,-4.23,,777.24,3112,False,0,2025-06-24T20:07:32
4d236a,RYR9GJ  ,Malta,1750795650,1750795651,12.2321,50.103,11582.4,False,204.33,288.8,0.33,,12031.98,6603,False,0,2025-06-24T20:07:32
4d236c,RYR89PR ,Malta,1750795589,1750795618,-4.4975,36.6769,,True,7.72,129.38,,,,2247,False,0,2025-06-24T20:07:32
4d2387,RYR8101 ,Malta,1750795651,1750795651,0.8135,44.6746,11277.6,False,234.28,141.42,0.0,,11856.72,2211,False,0,2025-06-24T20:07:32
